time,vehicle_count,avg_speed,speed_std,avg_acceleration,acc_std,avg_co2,avg_fuel,sudden_brake_count,CS,RS,ES,TIS
572,163,6.88383081142512,7.359445614349224,-0.0508803288532795,1.6599169010268753,2592.666535011409,840.5051854555758,16,0.09065309571805867,0.6549460773523049,0.2613923748042439,0.3111627739341881
573,164,6.653678067542372,7.0272008323573285,-0.188178165764303,1.786007985452325,2510.186166968358,813.7683806821426,21,0.09411892427833667,0.8450553098425129,0.24127462052857443,0.36354654882266085
574,163,6.426167008726922,6.946815195705473,-0.1824086060714257,1.757560748135445,2546.702703078149,825.6055074384582,21,0.09652262182774096,0.8440002988480322,0.25018134355374755,0.3668635414516303
575,163,6.308603884978731,6.915617382925037,-0.0342187678347118,1.6482888022800737,2705.6440178369976,877.1326012013083,16,0.0981490334249392,0.6545148308348969,0.2889495300599605,0.3222989216384329
576,163,6.124294580469504,6.807449719458083,-0.1843093045092257,1.8188618715554417,2579.8050274051648,836.3364250927858,20,0.100806877192795,0.8091871595520402,0.25825540707824785,0.3605555208662044
577,165,6.039588206304188,6.724667095567925,-0.0104725004626557,1.7372222160391424,2813.2933376145456,912.029030672528,17,0.10338381120859712,0.6948996566433291,0.31520639317476074,0.3443853394288658
578,166,6.056105778105588,6.657820410418284,0.0529006332851596,1.6574508084095445,2740.5966527215246,888.4620404123458,15,0.10378390120484308,0.6177680295325988,0.29747466736219946,0.3160863695503767
579,168,6.20438693981703,6.647395118015623,0.2203776590698416,1.595969753920084,2958.2719350702105,959.0291945375888,11,0.10283220167728928,0.4671415515153721,0.3505687949546284,0.28644598461191584
580,169,6.375758187699471,6.68013785047132,0.2080835966387551,1.697772565666029,3126.7809872370703,1013.655782056854,14,0.10096092070450355,0.5821768371092262,0.39167027976318086,0.33253850334352353
581,168,6.65961116941196,6.795847817510577,0.3144452990080464,1.560362233013673,3242.2152081714958,1051.0778873882389,9,0.09644807090439143,0.39164781231385976,0.4198263465427543,0.2820214760187408
582,167,6.891352711198211,7.011834670312802,0.3502005213531264,1.5229974129097736,3456.673031543057,1120.6027389103176,9,0.09289727406553952,0.3902620785929609,0.4721358279615526,0.29587828159256985
583,168,7.043745891167164,7.123662179859911,0.1934131365832289,1.5718987929674906,3223.7963818958824,1045.1083808406793,12,0.09162305601995949,0.5033354305398615,0.41533402656891416,0.31225005954061646
584,167,6.936106124108323,7.207202279969469,0.0793431796382928,1.7173771753392353,3153.945449043312,1022.4636814034742,16,0.09234753754787857,0.6570770829213219,0.3982963725627528,0.35355105166437384
585,168,6.889477854278229,7.287034414363987,-0.0053419238532592,1.8120469199430105,3158.1723124233577,1023.8320705748438,18,0.09350431899448022,0.7347612385300625,0.3993270155746245,0.37762820382919815
586,167,6.801509341119603,7.329193765437982,-0.02073263978509,1.807916659180341,3135.7384382526934,1016.5585115562266,17,0.09401992125844176,0.6975214723905618,0.3938549196976597,0.3650208861298431
587,168,6.601302371413913,7.182633635235309,0.0120722247563644,1.7060792902617536,3005.110892558961,974.212823530814,16,0.09722310269214701,0.656658082902503,0.36199332758268343,0.34448466422241475
588,168,6.714389107801124,7.220978181973417,0.1879364000606218,1.5889950856575603,3115.8852170378486,1010.1207137710874,13,0.09573064413440581,0.541056062574557,0.3890121257829393,0.3173127141610112
589,167,6.902270931914031,7.393827589470222,0.2323089022882887,1.6323936554147536,3335.85749561976,1081.4330350648231,13,0.09276258391219658,0.5426655674881119,0.44266661851030026,0.3327046893644023
590,168,6.918901116036104,7.328108224724034,0.1237544314780845,1.696202566574649,3155.530632899082,1022.974713277054,17,0.09313985234613303,0.6933783777685923,0.39868249456046034,0.364874202637169
591,169,6.976621121231616,7.357580761061884,0.0986602484856657,1.924878834519964,3401.386933104656,1102.6753825958908,20,0.09301018418686002,0.8131189670693442,0.45864994241436763,0.41873474651985754
592,168,6.818014962947914,7.051020395234654,0.004443274824312,1.864467180176174,2907.136366733376,942.4505461547772,17,0.0944009546059872,0.6996187383123678,0.3380958665880953,0.3490747633125338
593,166,6.655660801733713,6.907623862961195,-0.0585430066141044,1.8287714437413345,2694.943933279681,873.660650196621,20,0.09529678309739863,0.8095546717814446,0.28633904746212296,0.36688682901202974
594,166,6.611275135216615,6.66069932342631,-0.029666932181033,1.6869285930157625,2529.2677191340235,819.9513080674129,16,0.09587926388718998,0.6559478488674212,0.24592832633693135,0.30891455811618174
595,168,6.44203078552123,6.52720093265988,-0.0905386933237577,1.834384855398936,2748.990593639918,891.182495370165,20,0.09940201118940287,0.8097628540716736,0.29952193410051614,0.37254624092741806
596,166,6.582170528375844,6.725635150765332,0.0994133082203775,1.7092589803802611,3016.3652719749894,977.8586261398862,14,0.09626491068825131,0.5826028290491707,0.36473793443262814,0.3227081933198402
597,168,6.73935135392597,6.9680256449091855,0.2355399985069809,1.613171881096193,3368.628945304566,1092.0585755792997,12,0.09540708198181433,0.5048661085901381,0.45066032465209693,0.32482076276539623
598,169,6.841173626633048,7.0149121671038,0.1417000913693624,1.5192870942114345,2964.493108334417,961.0448793778778,11,0.09469607142608386,0.46429765324231737,0.35208602052526483,0.28279353070070823
599,168,7.000047936203799,7.186928691836151,0.2356467854516246,1.5609736240090235,3232.986413249667,1048.0869003802122,12,0.09214857734033577,0.5029302532905087,0.4175754681888513,0.3130111473799423
600,168,7.152849762249769,7.308100518237202,0.2401933003536073,1.601703109536161,3309.35909770588,1072.8458505333106,12,0.090335540309303,0.5044407709745995,0.43620386995114124,0.3183276084014434
601,167,6.954792783434915,7.353576292427513,0.0237760028427481,1.70345527042871,3110.1021514682902,1008.2484386859938,15,0.09211982724616147,0.6194741781010784,0.387602015465896,0.3389707889685569
602,168,6.945898409675256,7.406946105833688,0.0325032023322164,1.6813103072804487,3033.115182910971,983.2908592161428,16,0.09280781077429663,0.6557394858142761,0.36882387541642886,0.34449213267893014
603,169,7.029645376032489,7.518958153032544,0.1248469569470278,1.6578863343006562,3286.2071738388117,1065.338481212867,15,0.09236569323282723,0.6177841817022589,0.4305564418891784,0.3514484643705621
604,168,6.752218397355687,7.442936140053666,-0.0258610237528253,1.792736482742492,3166.2989249277985,1026.4674266057211,19,0.09524111245218338,0.7711316691416877,0.4013093653547256,0.3898287553297973
605,166,6.728553785622935,7.352434040221965,0.1780846435990048,1.6296641495421638,3141.408222946098,1018.396735050593,14,0.09435471178900234,0.5796509282827577,0.3952378914403461,0.3302085306325321
606,164,6.630603924902622,7.445007492013194,0.0386970180852937,1.643392778183553,2921.1430631999765,946.992083495996,15,0.09441740150170132,0.6172466651454721,0.3415124429411599,0.3253946930266701
607,164,6.652882441855176,7.5679262553826225,0.0222785169525554,1.6676080485165008,3050.479089919251,988.9219086467166,15,0.09412918619039538,0.6181447269203646,0.37305953608486503,0.335012953377727
608,165,6.732250944402434,7.600247926303142,0.1196890021948644,1.549663838807678,2990.550542842794,969.4942951791636,11,0.09371165166894525,0.46542422307996395,0.35844216688444197,0.2846445776568999
609,163,6.641539570112935,7.503688844638275,-0.0281356609684864,1.6647225883398165,2791.819809673757,905.0672674517332,15,0.09367289470141735,0.6180377150451294,0.30996862528905406,0.315871059980822
610,164,6.457591165322156,7.351696107005039,-0.06630834989872,1.6988107670033048,2721.867515710927,882.3916772620157,16,0.09671426600407325,0.6563885181688214,0.2929066105490527,0.3234742450169915
611,165,6.332511386801014,7.322074912252034,-0.0859428623676741,1.6563842761220895,2718.479578805938,881.2929302204834,18,0.09907052217372626,0.7289882420583252,0.2920801653772814,0.3459487311001725
612,167,6.205666512178309,7.289055983449952,-0.0510064149005371,1.6790061921832975,2690.974930171928,872.3756533500738,15,0.10217383802512449,0.6185674451882649,0.2853712630256718,0.3120511476742308
613,168,6.120520725040504,7.31690838102304,-0.0482072959938859,1.6939844858128204,2751.867439701414,892.1145505315433,17,0.10409739944175572,0.6932961167193274,0.30022353199841106,0.33969485439202385
614,167,6.172615692079589,7.305847312935137,0.1557495240883546,1.5343786921112688,2894.350789131495,938.30540744834,12,0.1026657845171952,0.501943937985544,0.33497723623337866,0.2921426660725549
615,167,6.2380780574386,7.206681220349747,0.1585287183036428,1.5757968288318696,2843.4012068877614,921.788413116086,12,0.10169577003626083,0.5034799953933126,0.32254992307030167,0.2884872835535886
616,168,6.403467216803948,7.123609548546908,0.2025205763739114,1.5897117127894915,2983.6847960975915,967.2656029368412,11,0.09994367616697036,0.4669094621169133,0.3567669752995662,0.287080401691732
617,168,6.425919060697293,6.960480807395369,0.1074225412367498,1.6534896021143728,2820.3213498103582,914.3078690702832,14,0.099627632709707,0.5805345330466286,0.31692071088225504,0.3090876262625479
618,168,6.39628724327583,6.964846790122792,0.0458980073522319,1.7048332160397457,2963.270636239361,960.6501210359972,17,0.1000451500022702,0.6936984591168709,0.3517881274037126,0.3536640359570831
619,169,6.556551413674101,7.072221948479552,0.1981120239087787,1.5968706293649984,3178.5804954833743,1030.449473370233,11,0.09843564137189399,0.46717496191260877,0.4043051163748404,0.30081828003499234
620,170,6.521255754106536,7.282550188909802,0.0032722899246357,1.5899594836147828,2997.675231857651,971.8038065931776,14,0.09953157013602719,0.5781784176618152,0.36017994237451395,0.3213201360653096
621,170,6.518223280184048,7.362713591795848,-0.0030324739224883,1.6221734052590726,2834.5570757256305,918.9240961939404,14,0.09957356646192754,0.5793731221292998,0.32039323218154653,0.30975933287802493
622,171,6.322812226062628,7.1482558842782185,-0.0190246224201567,1.632313995989472,2723.522765147264,882.9272714251556,17,0.10298218621309393,0.691008968618656,0.29331016295802015,0.3364886139582404
623,170,6.493767753296985,7.1634114235342645,0.1499158313076883,1.6179088654296578,3127.1699429718974,1013.7805794008996,14,0.09991349010598675,0.5792149648939832,0.391764912850017,0.33125935936559475
624,171,6.539145024928739,7.221587918695464,0.0833525216510346,1.6622278486767343,3033.549336180416,983.4325268939176,17,0.09989552218139383,0.6921183713743893,0.3689299413767923,0.358272702697912
625,172,6.569632169406797,7.237440671790653,0.0685054295067138,1.6706897918405517,2927.2182436508733,948.9620386973896,14,0.10008326116328288,0.581172429411261,0.34299435332204087,0.3172833392853037
626,172,6.6588930567094495,7.412836385630649,0.1599085827813389,1.4943316910990878,3081.935183594996,999.1178600547936,10,0.09886337377317707,0.4262855536106113,0.3807318241185741,0.2816505628280264
627,172,6.755567672934655,7.515645717803893,0.1745819525419984,1.3909461303598558,3014.7131535242534,977.3272094858752,9,0.09757384159491365,0.38536474696902895,0.36433572824511395,0.26393967920220834
628,171,6.704307699420128,7.687555137787598,0.1404631044403308,1.4817105273710094,3013.358308013897,976.8870090498972,10,0.09765565030261036,0.42581747770053463,0.36400508158643713,0.27600902790713566
629,172,6.854648689217748,7.767760253169452,0.1893195229337831,1.391433231017705,3000.1144220245164,972.5936077194827,8,0.09628514874290842,0.34829622301413393,0.36077472112330494,0.25123534273839504
630,172,6.799078690090786,7.688272962138261,0.0585208024364068,1.5426828294489612,2854.183232714378,925.2842900502648,12,0.09700388515369641,0.5022519101127968,0.32517990635870103,0.2870310990029279
631,172,6.753882658715472,7.509467320015313,0.0236835584020602,1.671563546579368,2735.6913582475304,886.8706448335562,15,0.09759604246922263,0.6182914228507457,0.2962779799666495,0.31340923783290764
632,170,6.724802914405,7.484590890471725,0.0963303019253916,1.6380618521579111,2973.0483422585958,963.817839926438,15,0.09678805676070314,0.6170489592837335,0.3541726688692253,0.33008171115016893
633,171,6.74579615354441,7.534216492496058,0.0603195719721884,1.761232301884175,3141.483237554678,1018.4208285531644,19,0.09710801106427602,0.7699632865389274,0.3952561471099945,0.388409034520387
634,171,6.89827130003102,7.432908249849137,0.2508522190617988,1.577639175752689,3168.273196080626,1027.1067347139276,12,0.09514479573670405,0.5035483217560964,0.40179078548305847,0.30965965046642807
635,172,7.054909581519306,7.432788829919694,0.1967445099768387,1.6083039485657438,3151.7055055805176,1021.7363545271138,16,0.09377726132828929,0.6530319290046973,0.3977498026963739,0.35274542404163706
636,170,6.971554112854268,7.503534660500407,-0.0160964100217228,1.6908278121651006,2920.1853944979807,946.6805418410212,17,0.0936500876597934,0.6931790464615996,0.34127865496233567,0.3477973454910979
637,170,6.980374861777811,7.680044477550496,0.0836057523321566,1.7190175767152838,3270.55455891615,1060.2648895019174,17,0.0935415053768311,0.6942245086694401,0.4267386839178897,0.37370555992693133
638,169,7.09608322110687,7.765544091282873,0.2293425424827528,1.3984605450393963,3084.2104364370266,999.8545418990756,10,0.09157008038002239,0.4227300198334726,0.3812866211376785,0.2778330244433543
639,169,7.116245320250703,7.880630650233725,0.0911581956013533,1.4785963431666151,2911.3308889568407,943.811342276128,11,0.09133120950597554,0.46278857208804675,0.33911915373701196,0.2771048015499078
640,168,7.252773531328539,8.086638054222053,0.1430086065203846,1.4202100049600936,3019.948878229883,979.0232121037254,8,0.08918622392186769,0.34936345539795816,0.3656125493109185,0.25016729098141005
641,169,7.426981403591117,8.189184360016656,0.2171236919745815,1.4922407096409256,3199.1593463427007,1037.1187039561291,12,0.08779431531080549,0.5003811839544146,0.40932420076296594,0.3080293415395363
642,169,7.739822799845719,8.370681360905127,0.3907891412525894,1.3620853331249374,3544.2602620814328,1148.995700487128,7,0.0844875213600602,0.31012122073445114,0.4934993273604869,0.27488117297250547
643,169,8.088782529525131,8.641318371502285,0.3741478743401596,1.26075563115426,3598.7436344015005,1166.657744525536,5,0.08106753358019118,0.23219007002504108,0.5067884807141857,0.2541205786538445
644,171,8.025950725993393,8.607926598583356,0.0317738400884386,1.3996142155812006,2771.90905981172,898.6145766868297,10,0.08268452040418411,0.4227728055385326,0.3051124913431116,0.2514393972261669
645,169,7.933222865046132,8.366928872827385,-0.0182383931416923,1.5631492104206273,2741.532247936926,888.7654607591012,14,0.08255909347929224,0.5771841160827272,0.29770289347335405,0.2954897402585413
646,170,7.680976665601023,8.085863350822345,-0.1338386533064368,1.770476504953678,2868.941599907597,930.0696175201518,20,0.08562197974015748,0.8073927113541988,0.3287798461550894,0.3751005591488494
647,169,7.412573055688258,7.885768584201107,-0.1520541143075647,1.7516933500639935,2756.8168051405323,893.7194659983242,19,0.08795253877323184,0.7696095193546484,0.30143082760328954,0.3564931195966741
648,169,6.957639586508779,7.655535507397088,-0.2903256149501863,1.83103077902856,2593.178376901667,840.6709791650562,25,0.09324298563421836,0.9950714071039541,0.26151719497796216,0.41427377487826217
